Leitura,Leitura_filtrada,Escrita,ModoOperacao,ValorDesejado,CicloInicio,CicloFim
2.750521,2.750521,5.0,0,0.0,6569328480,6569328511
2.750192,2.750192,5.0,0,0.0,6570328471,6570328501
2.73638,2.73638,5.0,0,0.0,6571328374,6571328405
2.709743,2.709743,5.0,0,0.0,6572328527,6572328557
2.744601,2.744601,5.0,0,0.0,6573328541,6573328571
2.740655,2.740655,5.0,0,0.0,6574328563,6574328594
2.74789,2.74789,5.0,0,0.0,6575328574,6575328605
2.743944,2.743944,5.0,0,0.0,6576328585,6576328616
2.740655,2.740655,5.0,0,0.0,6577328601,6577328631
2.74197,2.74197,5.0,0,0.0,6578328388,6578328419
2.739997,2.739997,5.0,0,0.0,6579328348,6579328379
2.741313,2.741313,5.0,0,0.0,6580328657,6580328687
2.74493,2.74493,5.0,0,0.0,6581328431,6581328462
2.75348,2.75348,5.0,0,0.0,6582328692,6582328723
2.748219,2.748219,5.0,0,0.0,6583328708,6583328738
2.752165,2.752165,5.0,0,0.0,6584328724,6584328755
2.746245,2.746245,5.0,0,0.0,6585328653,6585328684
2.742957,2.742957,5.0,0,0.0,6586328487,6586328515
2.744272,2.744272,5.0,0,0.0,6587328775,6587328805
2.749205,2.749205,5.0,0,0.0,6588328690,6588328720
2.748219,2.748219,5.0,0,0.0,6589328801,6589328831
2.738353,2.738353,5.0,0,0.0,6590328820,6590328850
2.747232,2.747232,5.0,0,0.0,6591328823,6591328853
2.776829,2.776829,5.0,0,0.0,6592328627,6592328657
2.709743,2.785708,5.0,0,0.0,6593328856,6593328886
2.726185,2.726185,5.0,0,0.0,6594328719,6594328749
2.739997,2.666663,5.0,0,0.0,6595328896,6595328926
2.709743,2.709743,5.0,0,0.0,6596328822,6596328852
2.744272,2.744272,5.0,0,0.0,6597328907,6597328937
2.752494,2.752494,5.0,0,0.0,6598328953,6598328983
2.739997,2.739997,5.0,0,0.0,6599328968,6599328998
2.753809,2.753809,5.0,0,0.0,6600328981,6600329012
2.740655,2.740655,5.0,0,0.0,6601328929,6601328959
2.754138,2.754138,5.0,0,0.0,6602329019,6602329050
2.75348,2.75348,5.0,0,0.0,6603328934,6603328965
2.734078,2.734078,5.0,0,0.0,6604329052,6604329082
2.745917,2.745917,5.0,0,0.0,6605329068,6605329098
2.742628,2.742628,5.0,0,0.0,6606329084,6606329115
2.729145,2.729145,5.0,0,0.0,6607329099,6607329129
2.745588,2.745588,6.0,0,0.0,6608329117,6608329148
2.749534,2.749534,6.0,0,0.0,6609328901,6609328931
2.739997,2.739997,6.0,0,0.0,6610329147,6610329178
2.738024,2.738024,6.0,0,0.0,6611329156,6611329186
2.73934,2.73934,6.0,0,0.0,6612329154,6612329184
2.728487,2.728487,6.0,0,0.0,6613329199,6613329229
2.720595,2.720595,6.0,0,0.0,6614329216,6614329246
2.708098,2.708098,6.0,0,0.0,6615329231,6615329261
2.713031,2.713031,6.0,0,0.0,6616329215,6616329246
2.7104,2.7104,6.0,0,0.0,6617329261,6617329292
2.693629,2.693629,6.0,0,0.0,6618329278,6618329308
2.699219,2.699219,6.0,0,0.0,6619329211,6619329242
2.681132,2.681132,6.0,0,0.0,6620329308,6620329338
2.68475,2.68475,6.0,0,0.0,6621329240,6621329271
2.665676,2.665676,6.0,0,0.0,6622329352,6622329382
2.659428,2.659428,6.0,0,0.0,6623329351,6623329382
2.665348,2.665348,6.0,0,0.0,6624329363,6624329393
2.662388,2.662388,6.0,0,0.0,6625329383,6625329413
2.654495,2.654495,6.0,0,0.0,6626329405,6626329435
2.651536,2.651536,6.0,0,0.0,6627329327,6627329357
2.647918,2.647918,6.0,0,0.0,6628329377,6628329407
2.640684,2.640684,6.0,0,0.0,6629329463,6629329493
2.635751,2.635751,6.0,0,0.0,6630329475,6630329505
2.63608,2.63608,6.0,0,0.0,6631329479,6631329509
2.638053,2.638053,6.0,0,0.0,6632329507,6632329537
2.631147,2.631147,6.0,0,0.0,6633329523,6633329552
2.626872,2.626872,6.0,0,0.0,6634329537,6634329567
2.625885,2.625885,6.0,0,0.0,6635329484,6635329515
2.627529,2.627529,6.0,0,0.0,6636329575,6636329605
2.616677,2.616677,6.0,0,0.0,6637329524,6637329553
2.619308,2.619308,6.0,0,0.0,6638329578,6638329609
2.602536,2.602536,6.0,0,0.0,6639329623,6639329653
2.608785,2.608785,6.0,0,0.0,6640329632,6640329662
2.584778,2.584778,6.0,0,0.0,6641329637,6641329667
2.605496,2.605496,6.0,0,0.0,6642329667,6642329697
2.610429,2.610429,6.0,0,0.0,6643329686,6643329717
2.602536,2.602536,6.0,0,0.0,6644329689,6644329720
2.601221,2.601221,6.0,0,0.0,6645329716,6645329747
2.595959,2.595959,6.0,0,0.0,6646329740,6646329771
2.593329,2.593329,6.0,0,0.0,6647329754,6647329784
2.579188,2.579188,6.0,0,0.0,6648329775,6648329804
2.608127,2.576557,6.0,0,0.0,6649329781,6649329812
2.582476,2.582476,6.0,0,0.0,6651329782,6651329812
2.592342,2.592342,6.0,0,0.0,6652329842,6652329872
2.592013,2.592013,6.0,0,0.0,6653329747,6653329777
2.594315,2.594315,6.0,0,0.0,6654329871,6654329901
2.591027,2.591027,6.0,0,0.0,6655329883,6655329914
2.587409,2.587409,6.0,0,0.0,6656329883,6656329914
2.58708,2.58708,6.0,0,0.0,6657329860,6657329892
2.58445,2.58445,6.0,0,0.0,6658329931,6658329962
2.584778,2.584778,6.0,0,0.0,6659329947,6659329977
2.584778,2.584778,6.0,0,0.0,6660329935,6660329966
2.583134,2.583134,6.0,0,0.0,6661329826,6661329855
2.570967,2.570967,6.0,0,0.0,6662329999,6662330029
2.568336,2.568336,6.0,0,0.0,6663330018,6663330047
2.559786,2.559786,6.0,0,0.0,6664330030,6664330060
2.56143,2.56143,6.0,0,0.0,6665330011,6665330042
2.567349,2.567349,6.0,0,0.0,6666330065,6666330095
2.554195,2.554195,6.0,0,0.0,6667330070,6667330101
2.585107,2.560114,6.0,0,0.0,6668330058,6668330088
2.58445,2.58445,6.0,0,0.0,6669330110,6669330140
2.570309,2.608785,6.0,0,0.0,6670330133,6670330163
2.568993,2.568993,6.0,0,0.0,6671330039,6671330069
2.577872,2.577872,6.0,0,0.0,6672330168,6672330198
2.58445,2.58445,6.0,0,0.0,6673330136,6673330166
2.576557,2.576557,6.0,0,0.0,6674330196,6674330227
2.568336,2.568336,6.0,0,0.0,6675330210,6675330239
2.569322,2.569322,6.0,0,0.0,6676330226,6676330256
2.569322,2.569322,6.0,0,0.0,6677330211,6677330240
2.569322,2.569322,6.0,0,0.0,6678330254,6678330284
2.567349,2.567349,6.0,0,0.0,6679330279,6679330309
2.532491,2.565376,6.0,0,0.0,6680330214,6680330244
2.554853,2.554853,6.0,0,0.0,6681330288,6681330318
2.56702,2.56702,6.0,0,0.0,6682330270,6682330300
2.561101,2.561101,6.0,0,0.0,6683330312,6683330343
2.55847,2.55847,6.0,0,0.0,6684330361,6684330391
2.577872,2.577872,6.0,0,0.0,6685330368,6685330398
2.558799,2.558799,6.0,0,0.0,6686330360,6686330390
2.562088,2.562088,6.0,0,0.0,6687330167,6687330196
2.074727,2.543014,6.0,0,0.0,6688330409,6688330439
2.558799,2.558799,6.0,0,0.0,6689330407,6689330438
2.566034,2.566034,6.0,0,0.0,6690330354,6690330384
2.560772,2.560772,6.0,0,0.0,6691330449,6691330479
2.542027,2.542027,6.0,0,0.0,6692330488,6692330518
2.559786,2.559786,6.0,0,0.0,6693330504,6693330535
2.550578,2.550578,6.0,0,0.0,6694330493,6694330523
2.568336,2.568336,6.0,0,0.0,6695330502,6695330532
2.563074,2.563074,6.0,0,0.0,6696330542,6696330571
2.55847,2.55847,6.0,0,0.0,6697330534,6697330564
2.56143,2.56143,6.0,0,0.0,6698330331,6698330361
2.555839,2.555839,6.0,0,0.0,6699330602,6699330632
2.558799,2.558799,6.0,0,0.0,6700330623,6700330653
2.566691,2.566691,6.0,0,0.0,6701330610,6701330640
2.553208,2.553208,6.0,0,0.0,6702330655,6702330685
2.560772,2.560772,6.0,0,0.0,6703330671,6703330701
2.550578,2.550578,6.0,0,0.0,6704330686,6704330716
2.553866,2.553866,6.0,0,0.0,6705330696,6705330726
2.556168,2.556168,6.0,0,0.0,6706330717,6706330748
2.551893,2.551893,6.0,0,0.0,6707330740,6707330770
2.544001,2.544001,6.0,0,0.0,6708330743,6708330773
2.55551,2.55551,6.0,0,0.0,6709330763,6709330794
2.553208,2.553208,6.0,0,0.0,6710330677,6710330707
2.558799,2.558799,6.0,0,0.0,6711330747,6711330778
2.554524,2.554524,6.0,0,0.0,6712330812,6712330843
2.552222,2.552222,6.0,0,0.0,6713330833,6713330863
2.540712,2.540712,6.0,0,0.0,6714330838,6714330868
2.550906,2.550906,6.0,0,0.0,6715330824,6715330854
2.546303,2.546303,6.0,0,0.0,6716330874,6716330905
2.549591,2.549591,6.0,0,0.0,6717330872,6717330901
2.549591,2.549591,6.0,0,0.0,6718330907,6718330937
2.55288,2.55288,6.0,0,0.0,6719330833,6719330863
2.544329,2.544329,6.0,0,0.0,6720330894,6720330924
2.550249,2.550249,6.0,0,0.0,6721330922,6721330953
2.554524,2.554524,6.0,0,0.0,6722330973,6722331003
2.546303,2.546303,6.0,0,0.0,6723330988,6723331018
2.552222,2.552222,6.0,0,0.0,6724331010,6724331040
2.54696,2.54696,6.0,0,0.0,6725331031,6725331060
